entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,exit_reason_desc,position_type,return_1d,return_3d,return_5d,return_10d,vix_cap
2013-01-02 14:52:00,2013-02-05 13:45:00,1452.75,1510.8600000000001,3.9500000000000037,3,Take Profit,long,0.4818447771467893,0.03441748408190559,0.9981070383754842,1.6176217518499403,30
2013-02-07 00:00:00,2013-02-21 08:52:00,1505.75,1499.3999999999999,-0.47171675244895295,5,Trailing Stop Loss,long,0.5312966959986731,0.7305329569981645,0.6641208699983414,-0.04980906524987283,30
2013-02-22 14:59:00,2013-02-25 00:00:00,1514.25,1515.0,-0.000470529965329548,4,MA Crossover,long,-1.535413571074784,-0.1650982334489015,0.1650982334489015,2.0307082714214886,30
2013-02-27 10:14:00,2013-04-05 07:30:00,1508.0,1536.6399999999999,1.8492042440318268,5,Trailing Stop Loss,long,0.5802387267904496,2.0557029177718844,2.3872679045092937,3.265915119363405,30
2013-04-08 14:14:00,2013-04-15 11:53:00,1554.0,1561.1399999999999,0.4094594594594436,5,Trailing Stop Loss,long,1.8178893178893096,1.8018018018018056,0.7561132561132666,1.38352638352639,30
2013-04-16 11:54:00,2013-04-17 09:19:00,1566.5,1550.835,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.6597510373444035,-1.1490584104691948,0.5745292052345974,0.9256303862112958,30
2013-04-21 20:44:00,2013-05-07 08:50:00,1556.5,1618.76,3.9500000000000037,3,Take Profit,long,1.2206874397687084,1.3973658849983916,1.300995823964013,3.3729521362030113,30
2013-05-08 00:00:00,2013-05-22 09:29:00,1620.0,1684.8,3.9500000000000037,3,Take Profit,long,0.43209876543210957,0.7253086419753085,2.0524691358024594,1.8364197530864157,30
2013-05-24 00:42:00,2013-05-29 10:00:00,1650.75,1639.295,-0.7439270028774703,5,Trailing Stop Loss,long,0.34832651824927563,0.22716946842344932,-1.4084507042253502,-0.7117976677267879,30
2013-05-30 06:05:00,2013-05-31 14:52:00,1652.5,1635.975,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.5128593040847238,-2.4508320726172483,-0.8169440242057457,-2.1028744326777593,30
2013-06-07 09:00:00,2013-06-12 10:53:00,1634.75,1618.4025,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.27527144823367156,0.07646429117602604,-1.0399143599938876,-3.1197430799816517,30
2013-06-13 14:00:00,2013-06-19 20:40:00,1630.25,1616.02,-0.9228722588560057,5,Trailing Stop Loss,long,-0.7667535654040769,-0.8894341358687274,-2.852323263303169,-2.0855696978990923,30
2013-06-26 08:26:00,2013-07-10 16:04:00,1594.75,1658.54,3.9500000000000037,3,Take Profit,long,0.09405862987930114,0.6740868474682582,1.8341432826461723,4.608872864085289,30
2013-07-11 00:00:00,2013-08-15 00:00:00,1665.25,1679.75,0.8207401291097483,4,MA Crossover,long,0.2852424560876754,0.40534454286142996,0.6905869989491054,1.3661612370514886,30
2013-08-22 14:38:00,2013-08-27 07:29:00,1657.0,1640.43,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.25648762824381777,-1.4936632468316224,-1.4936632468316224,-0.18105009052504784,30
2013-09-02 02:18:00,2013-09-18 13:00:00,1644.5,1710.28,3.9500000000000037,3,Take Profit,long,0.653694131954996,0.5776831863788301,2.2043174217087236,3.3292794162359307,30
2013-09-24 09:53:00,2013-09-29 17:00:00,1696.25,1679.2875,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.22107590272659738,-0.6484893146647019,-0.8843036109064117,-2.3286661753868843,30
2013-10-01 09:56:00,2013-10-02 00:00:00,1687.75,1686.75,-0.10925048141016687,4,MA Crossover,long,-1.110946526440526,-0.3406902681084234,-1.8367649237150063,1.3923863131388048,30
2013-10-04 11:26:00,2013-10-07 17:11:00,1683.0,1666.17,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.6042780748663055,0.14854426619133054,1.0101010101010166,3.208556149732611,30
2013-10-10 08:56:00,2013-10-18 13:42:00,1673.25,1740.18,3.9500000000000037,3,Take Profit,long,1.5986851934857382,2.2710294337367376,3.809950694755715,4.810996563573888,30
2013-10-20 00:00:00,2013-11-08 07:31:00,1737.0,1739.01,0.06571675302244344,5,Trailing Stop Loss,long,0.0,0.5325273459988455,0.9643062751871101,1.0218767990788802,30
2013-11-08 10:38:00,2013-12-11 21:21:00,1758.5,1776.25,0.9593829968723433,5,Trailing Stop Loss,long,0.028433323855558967,1.7628660790446338,2.032982655672444,2.4310491896502695,30
2013-12-16 08:35:00,2013-12-18 13:00:00,1783.5,1765.665,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.9671993271656909,1.8923465096719827,2.5651808242220353,3.518362769834593,30
2013-12-18 13:06:00,2014-01-13 14:45:00,1786.0,1809.57,1.269708846584544,5,Trailing Stop Loss,long,1.7497200447928352,2.42161254199329,2.771556550951848,2.043673012318026,30
2014-01-14 11:21:00,2014-01-24 00:00:00,1829.5,1823.75,-0.3642935228204413,4,MA Crossover,long,0.4509428805684612,0.23230390817163826,0.16397922929762832,-3.047280677780817,30
2014-02-06 13:18:00,2014-02-14 13:51:00,1767.25,1837.94,3.9500000000000037,3,Take Profit,long,1.4853586080067815,2.2775498656104176,3.7770547460744153,3.7487622011600052,30
2014-02-16 00:00:00,2014-03-13 12:01:00,1834.0,1849.75,0.808778625954204,5,Trailing Stop Loss,long,0.23173391494002438,-0.8042529989094827,-0.027262813522355156,1.4585605234460175,30
2014-03-17 09:02:00,2014-03-26 00:00:00,1854.5,1861.25,0.3139795093016929,4,MA Crossover,long,-0.28309517390132655,0.14828794823402713,0.36397950930169287,1.4154758695066105,30
2014-03-28 08:39:00,2014-04-07 01:16:00,1853.5,1854.6499999999999,0.012044780145664723,5,Trailing Stop Loss,long,1.4701915295387114,1.7264634475316898,0.4316158618829169,-2.2659832748853526,30
2014-04-09 13:09:00,2014-04-10 11:44:00,1859.25,1840.6575,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-2.568239881672718,-0.7126529514589253,-0.09412397472099432,0.658867823046938,30
2014-04-15 15:00:00,2014-04-28 12:33:00,1837.5,1844.85,0.35000000000000037,5,Trailing Stop Loss,long,1.0884353741496655,1.0884353741496655,2.2176870748299216,2.1496598639455744,30
2014-04-30 00:00:00,2014-05-15 10:26:00,1869.0,1860.53,-0.5031835205992541,5,Trailing Stop Loss,long,0.48154093097914075,0.5216693418940599,0.2808988764045006,0.8560727661851342,30
2014-05-19 10:06:00,2014-06-09 10:37:00,1878.5,1953.64,3.9500000000000037,3,Take Profit,long,0.5855735959542141,0.9582113388341806,1.676869842959805,2.235826457279755,30
2014-06-10 00:00:00,2014-06-12 12:58:00,1946.75,1927.2825,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.1155772441248204,-0.9888275330679375,-0.5907281366379857,-0.32104790034672703,30
2014-06-16 09:11:00,2014-07-31 00:00:00,1932.5,1962.5,1.5023932729624823,4,MA Crossover,long,0.8926261319534223,1.0996119016817518,0.413971539456659,1.733505821474779,30
2014-08-08 14:29:00,2014-08-26 10:28:00,1925.5,2002.52,3.9500000000000037,3,Take Profit,long,0.33757465593351466,1.428200467411056,1.4671513892495547,3.2329265125941253,30
2014-08-28 00:00:00,2014-09-12 11:38:00,1996.5,1976.535,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.1126972201352272,0.2504382669672012,-0.037565740045075735,-0.3631354871024284,30
2014-09-16 10:50:00,2014-09-23 00:00:00,1987.5,1987.0,-0.07515723270439807,4,MA Crossover,long,1.2955974842767226,0.6415094339622618,0.11320754716981352,-2.251572327044027,30
2014-09-24 13:28:00,2014-09-25 09:21:00,1989.5,1969.605,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.7665242523247073,-1.294295049007288,-2.3624026137220366,-3.493340035184722,30
2014-10-03 11:44:00,2014-10-07 08:33:00,1962.75,1943.1225,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.5921538657495904,-2.1780664883454315,-3.490001273723098,-4.203286205578904,30
2014-10-08 14:25:00,2014-10-09 10:47:00,1958.75,1939.1625,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-3.2929164007657996,-4.301212507977025,-5.2839821314613955,-1.0721123165283952,30
2014-10-17 10:11:00,2014-10-26 18:33:00,1887.5,1963.0,3.9500000000000037,3,Take Profit,long,2.609271523178802,2.6622516556291442,3.8675496688741706,6.450331125827824,30
2014-10-28 00:00:00,2014-11-13 00:19:00,1960.75,2039.18,3.9500000000000037,3,Take Profit,long,0.5865102639296182,2.473543287007529,2.7667984189723382,3.6975647073823836,30
2014-11-14 00:00:00,2014-12-09 08:36:00,2035.5,2037.42,0.044325718496679475,5,Trailing Stop Loss,long,0.18422991893882745,0.39302382706951633,1.2896094325718588,1.5352493244902954,30
2014-12-18 03:09:00,2015-01-02 09:43:00,2023.0,2046.975,1.1351211072664291,5,Trailing Stop Loss,long,2.014335145823032,2.718734552644597,3.0894710825506655,1.1492832427088429,30
2015-01-08 08:44:00,2015-01-12 08:49:00,2042.5,2022.075,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.4406364749081959,-1.2117503059975498,-1.3953488372092981,0.03671970624234966,30
2015-01-19 08:15:00,2015-01-27 09:30:00,2016.5,2021.25,0.1855566575749979,5,Trailing Stop Loss,long,0.6446813786263217,1.3265559137118688,1.3265559137118688,1.2521696007934624,30
2015-02-02 14:40:00,2015-02-13 14:42:00,2011.75,2092.2200000000003,3.9500000000000037,3,Take Profit,long,0.6834845283956836,2.199577482291537,2.4108363365229257,4.225177084627818,30
2015-02-17 00:00:00,2015-03-06 11:19:00,2084.0,2075.395,-0.4629078694817712,5,Trailing Stop Loss,long,0.4918426103646789,1.11564299424185,1.4035508637236127,0.9596928982725572,30
2015-03-16 08:50:00,2015-03-25 11:22:00,2062.5,2064.86,0.0644242424242492,5,Trailing Stop Loss,long,1.6121212121212203,1.806060606060611,1.0303030303030258,-0.7030303030303053,30
2015-03-30 02:50:00,2015-03-31 19:54:00,2069.0,2048.31,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.845819236346057,-1.413726437892704,-0.06041565973899932,1.014983083615273,30
2015-04-02 08:51:00,2015-04-03 08:02:00,2061.75,2041.1325,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.067054686552682,0.5941554504668378,1.6490845155814338,0.7032860434097232,30
2015-04-06 08:45:00,2015-04-30 13:57:00,2058.75,2077.355,0.8537037037036954,5,Trailing Stop Loss,long,0.7407407407407307,1.797207043108684,1.5179113539769196,1.6514875531268958,30
2015-05-01 12:52:00,2015-05-06 00:00:00,2099.0,2091.0,-0.43113387327298747,4,MA Crossover,long,-0.39304430681277314,-0.5955216769890415,0.41686517389232236,1.0004764173416003,30
2015-05-08 07:30:00,2015-06-01 00:00:00,2096.25,2110.25,0.6178592725104293,4,MA Crossover,long,0.17889087656528524,0.9779367918902881,1.1329755515802065,1.3476446034585532,30
2015-06-03 05:50:00,2015-06-04 12:21:00,2112.5,2091.375,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.9940828402366875,-1.4201183431952646,-0.3431952662721893,0.035502958579880506,30
2015-06-10 09:35:00,2015-06-14 17:00:00,2097.25,2076.2775,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.6079389676957869,-0.36953152938371536,0.7629038025986468,-0.16688520681845675,30
2015-06-16 13:08:00,2015-06-28 00:00:00,2088.25,2095.5,0.29718065365737517,4,MA Crossover,long,1.19717466778404,0.4190111337244007,0.7542200407039346,-0.8978810008380189,30
2015-07-02 07:35:00,2015-07-05 17:00:00,2076.75,2055.9825,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.46948356807511304,-1.1917659804983716,-0.3009510051763531,2.0705429156133492,30
2015-07-06 09:45:00,2015-07-07 09:07:00,2068.75,2048.0625,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.809667673716008,0.08459214501510548,1.6797583081570977,1.800604229607261,30
2015-07-09 08:19:00,2015-07-09 15:00:00,2063.25,2042.6175,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.3513873742881479,2.3021931418877983,2.738398158245481,0.7512419726160235,30
2015-07-10 00:56:00,2015-07-24 11:26:00,2065.25,2083.725,0.8445648226606817,5,Trailing Stop Loss,long,1.8520760198523112,2.445224549086067,2.638905701488925,0.6536738893596405,30
2015-07-29 02:29:00,2015-08-04 00:00:00,2091.75,2089.25,-0.16951715071112367,4,MA Crossover,long,0.35855145213337103,-0.2629377315644832,-0.4780686028445058,-0.5736823234134047,30
2015-08-05 05:36:00,2015-08-06 11:22:00,2092.5,2071.575,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-0.9557945041816063,-1.2664277180406192,-0.6093189964157752,-3.703703703703709,30
2015-08-10 07:09:00,2015-08-11 20:27:00,2087.25,2066.3775,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.07186489399928497,0.11977482333214162,0.17966223499821243,-9.186728949574796,30
2015-08-12 14:34:00,2015-08-19 00:00:00,2084.75,2091.0,0.24979613862574085,4,MA Crossover,long,0.23983691090059267,0.29979613862574084,-3.3457249070631967,-4.928648519007073,30
2015-08-27 10:06:00,2015-08-27 13:58:00,1976.25,1956.4875,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.5060088551549713,-1.454775458570523,-2.9475015812776673,-1.2144212523719111,30
2015-08-28 00:00:00,2015-08-30 17:30:00,1982.5,1962.675,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-2.1437578814628044,-1.7654476670870167,-3.2534678436317743,-1.525851197982342,30
2015-09-08 02:31:00,2015-09-09 13:42:00,1950.0,1952.1599999999999,0.0607692307692254,5,Trailing Stop Loss,long,0.3205128205128194,0.11538461538460609,1.8205128205128096,-1.3974358974358947,30
2015-09-10 00:50:00,2015-09-10 07:34:00,1951.0,1931.49,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.06406970784214039,1.7683239364428394,-0.03844182470528201,-1.8323936442849798,30
2015-09-11 15:01:00,2015-09-18 00:00:00,1951.25,1980.25,1.4362267777066007,4,MA Crossover,long,0.7815502882767555,1.460602178090964,-0.05124919923126248,-1.844971172325427,30
2015-09-21 06:17:00,2015-09-22 03:25:00,1958.0,1938.42,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.8003064351378995,-2.183350357507663,-3.498467824310525,0.6384065372829317,30
2015-09-30 21:15:00,2015-10-01 10:55:00,1915.25,1896.0975,-1.050000000000001,1,Fixed Percentage Stop Loss,long,1.4488970108341048,2.8847408954444598,4.934081712570171,5.3387286255058175,30
2015-10-02 01:34:00,2015-10-02 07:31:00,1921.0,1901.79,-1.050000000000001,1,Fixed Percentage Stop Loss,long,2.5767829255596064,4.619989588755846,4.450806871421142,5.478917230609048,30
2015-10-04 00:00:00,2015-10-15 17:34:00,1943.0,2020.72,3.9500000000000037,3,Take Profit,long,1.4153371075656285,1.6469377251672634,3.268142048378797,4.284611425630458,30
2015-10-16 00:00:00,2015-11-02 14:26:00,2017.75,2098.46,3.9500000000000037,3,Take Profit,long,0.40887126750093206,-0.19824061454590813,2.341717259323506,2.7877586420517853,30
2015-11-03 00:00:00,2015-11-09 09:21:00,2094.25,2073.3075,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.09549958218932897,-0.03581234332099559,-0.740121761967294,-2.2681150769965353,30
2015-11-16 20:10:00,2015-12-03 11:20:00,2051.0,2062.9,0.5302047781570118,5,Trailing Stop Loss,long,1.5480253534861044,1.8405655777669505,1.7674305216967223,2.3768893222818166,30
2015-12-04 11:58:00,2015-12-08 00:00:00,2083.0,2072.25,-0.5660825732117181,4,MA Crossover,long,-0.9481517042726817,-1.4162265962553988,-4.044647143542967,-4.2366778684589494,30
2015-12-15 08:49:00,2015-12-17 15:00:00,2040.5,2031.295,-0.501114922813034,5,Trailing Stop Loss,long,-1.0904190149473192,-2.2420975251163933,0.4900759617740835,0.7473658417054718,30
2015-12-22 12:06:00,2015-12-31 15:00:00,2025.0,2033.5,0.36975308641974963,5,Trailing Stop Loss,long,1.2716049382716088,1.2716049382716088,1.518518518518519,-3.234567901234564,30
2016-01-22 03:06:00,2016-01-25 14:37:00,1888.25,1869.3675,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.10591817820733151,0.2912749900701783,2.2772408314577053,-0.7679067920031812,30
2016-01-26 09:08:00,2016-01-27 14:05:00,1887.5,1871.8,-0.8817880794701971,5,Trailing Stop Loss,long,0.3311258278145601,2.3178807947019875,1.5364238410596087,-2.715231788079475,30
2016-01-28 01:46:00,2016-01-28 09:33:00,1886.0,1867.1399999999999,-1.050000000000012,1,Fixed Percentage Stop Loss,long,2.3992576882290617,1.6171792152704034,-0.649522799575819,-1.378579003181335,30
2016-01-29 00:10:00,2016-02-02 11:04:00,1895.25,1901.2,0.26394275161589215,5,Trailing Stop Loss,long,-0.0791452314997998,0.5408257485819856,-1.1344149848305007,-1.8599129402453451,30
2016-02-03 02:51:00,2016-02-03 09:03:00,1906.25,1887.1875,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.704918032786884,-3.462295081967215,-4.118032786885251,0.6819672131147536,30
2016-02-12 14:18:00,2016-02-22 02:10:00,1859.75,1934.14,3.9500000000000037,3,Take Profit,long,1.4518080387148746,3.199354751982786,2.9305014114800354,4.38230945019491,30
2016-02-24 00:00:00,2016-02-24 08:45:00,1913.5,1894.365,-1.050000000000001,1,Fixed Percentage Stop Loss,long,1.8944342827279748,0.666318264959509,3.8149986934935987,3.958714397700547,30
2016-02-25 00:00:00,2016-02-29 00:09:00,1931.25,1929.375,-0.14708737864078109,5,Trailing Stop Loss,long,0.5177993527508029,2.627831715210349,3.055016181229764,3.663430420711977,30
2016-03-01 02:12:00,2016-03-10 11:42:00,1937.5,1970.045,1.6297419354838805,5,Trailing Stop Loss,long,2.7225806451612877,2.95483870967741,2.6709677419354927,4.232258064516126,30
2016-03-11 00:00:00,2016-04-07 13:09:00,1992.25,2030.07,1.8483561300037532,5,Trailing Stop Loss,long,0.627431296273051,1.3678002258752597,2.3340444221357837,1.9073911406700894,30
2016-04-08 02:19:00,2016-04-29 08:28:00,2047.25,2063.145,0.7264073757479561,5,Trailing Stop Loss,long,0.6472096715105735,1.4531688850897506,1.3432653559653174,1.8927830015875058,30
2016-05-02 12:48:00,2016-05-03 00:00:00,2072.5,2073.5,-0.0017490952955389726,4,MA Crossover,long,-0.9408926417370345,-0.8805790108564526,0.08443908323281235,-1.4837153196622488,30
2016-05-09 04:09:00,2016-05-15 17:00:00,2058.75,2038.1625,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.15786278081360017,-0.7893139040680008,-0.8257437765634479,1.0078931390406831,30
2016-05-16 10:00:00,2016-05-18 08:08:00,2056.25,2035.6875,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.9604863221884474,-0.3039513677811523,1.1306990881458923,1.933130699088137,30
2016-05-20 08:50:00,2016-06-13 01:23:00,2051.0,2077.355,1.234982935153578,5,Trailing Stop Loss,long,1.3895660653339803,1.9137006338371565,2.3159434422233005,2.2549975621648066,30
2016-06-19 17:12:00,2016-06-23 20:05:00,2076.25,2077.11,-0.00857916917518793,5,Trailing Stop Loss,long,0.26490066225166586,-3.7206502107164363,-2.793497892835639,0.9632751354605729,30
2016-06-24 08:55:00,2016-06-24 13:23:00,2056.5,2035.935,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.1427182105519074,1.5195720884998876,1.9328956965718458,3.1242402139557424,30
2016-06-29 05:03:00,2016-07-08 13:34:00,2042.5,2124.2000000000003,3.9500000000000037,3,Take Profit,long,2.6315789473684292,1.481028151774777,2.276621787025701,5.495716034271725,30
2016-07-10 00:00:00,2016-08-28 00:00:00,2120.75,2167.25,2.142620535188028,4,MA Crossover,long,0.4833195803371382,1.17882824472475,1.1906165271719837,2.2044088176352616,30
2016-08-29 08:38:00,2016-09-09 00:00:00,2175.75,2171.5,-0.24533494197403466,4,MA Crossover,long,-0.057451453521772944,0.16086406986097757,0.42514075606112645,-2.263587268757905,30
2016-09-12 13:39:00,2016-09-13 08:51:00,2152.75,2131.2225,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-1.8232493322494436,-0.9406572988038597,-0.6851701312274971,-0.13935663685983313,30
2016-09-15 12:44:00,2016-10-07 00:00:00,2139.5,2152.75,0.5693035756017817,4,MA Crossover,long,-0.32717924748773,0.7478382799719574,0.8413180649684548,0.8062631455947544,30
2016-10-10 00:06:00,2016-10-11 00:00:00,2152.25,2155.25,0.08938901149959104,4,MA Crossover,long,-1.5100476245789252,-1.2080380996631446,-0.8247183180392637,-0.8944128237890592,30
2016-10-18 02:45:00,2016-11-01 10:31:00,2133.5,2112.165,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.011717834544178185,0.11717834544175965,-0.08202484180923619,-2.1443637215842526,30
2016-11-07 03:14:00,2016-11-08 20:01:00,2109.25,2109.45,-0.040517956619662246,5,Trailing Stop Loss,long,2.7260874718501915,2.4297736162143035,3.342420291572834,4.37359250918572,30
2016-11-09 06:59:00,2016-11-21 11:44:00,2110.0,2194.4,3.9500000000000037,3,Take Profit,long,2.393364928909958,3.305687203791474,3.424170616113753,4.443127962085303,30
2016-11-22 00:00:00,2016-12-04 17:27:00,2201.25,2179.2375,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.07950028392958997,0.46564452015900315,0.022714366837028876,0.4429301533219743,30
2016-12-05 01:26:00,2017-01-25 06:53:00,2195.25,2283.06,3.9500000000000037,3,Take Profit,long,2.0043275253387893,2.755950347340841,3.245644004099768,3.2228675549481833,30
2017-01-29 00:00:00,2017-01-30 09:19:00,2289.75,2266.8525,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.8516213560432306,-1.091822251337482,0.08734578010700655,1.0263129162572326,30
2017-01-31 15:57:00,2017-02-26 22:08:00,2278.0,2369.12,3.9500000000000037,3,Take Profit,long,-0.2524143985952576,0.6035996488147566,0.515803336259868,3.105794556628627,30
2017-02-28 00:00:00,2017-03-21 00:00:00,2366.75,2374.25,0.26689025034329356,4,MA Crossover,long,1.0668638428224408,0.5809654589627122,-0.22182317524030992,0.021126016689554383,30
2017-03-28 10:49:00,2017-04-13 14:35:00,2350.0,2327.5,-1.0074468085106425,5,Trailing Stop Loss,long,0.46808510638298717,0.31914893617022155,-0.3297872340425556,-0.42553191489361764,30
2017-04-17 14:17:00,2017-05-17 14:54:00,2341.75,2356.41,0.576027543503782,5,Trailing Stop Loss,long,-0.3095975232198178,0.14946087327853963,1.878936692644384,1.750827372691366,30
2017-05-19 09:27:00,2017-06-29 12:29:00,2380.75,2402.47,0.8623175469914812,5,Trailing Stop Loss,long,0.6300535545521457,1.323112464559495,1.4281213903181822,2.3732017221463897,30
2017-06-30 14:48:00,2017-08-10 00:00:00,2429.5,2467.0,1.4935274747890526,4,MA Crossover,long,-0.16464293064416546,-0.8437950195513522,-0.25725457913150507,1.1525005145091693,30
