entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,exit_reason_desc,position_type,return_1d,return_3d,return_5d,return_10d,es_decline_pct
2018-04-20 00:00:00,2018-04-20 10:11:00,2696.25,2669.2875,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.7046824292999521,-1.780250347705148,-0.9179415855354645,-1.1961057023643917,-0.5
2018-05-09 00:00:00,2018-05-29 10:45:00,2670.25,2686.915,0.5740988671472713,5,Trailing Stop Loss,long,1.9380207845707265,2.115906750304286,1.9661080423181376,2.0222825578129378,-0.5
2018-05-30 09:30:00,2018-06-19 02:08:00,2707.25,2740.08,1.1626696832579053,5,Trailing Stop Loss,long,1.015790931757321,1.8284236771631823,2.299381290977931,2.964262628128167,-0.5
2018-06-20 00:00:00,2018-06-25 00:00:00,2768.5,2749.0,-0.7543525374751725,4,MA Crossover,long,-0.3612064294744477,-1.607368611161275,-2.0137258443200245,-1.905363915477698,-0.5
2018-06-26 09:18:00,2018-06-27 14:59:00,2729.5,2702.205,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.0,-0.3205715332478487,-0.5037552665323353,1.978384319472437,-0.5
2018-07-06 00:00:00,2018-08-02 04:36:00,2741.5,2792.5099999999998,1.8106602225059276,5,Trailing Stop Loss,long,1.869414554076232,1.5320080248039325,2.2888929418201753,2.2615356556629607,-0.5
2018-08-03 00:00:00,2018-08-15 09:28:00,2827.75,2806.475,-0.8023649544691092,5,Trailing Stop Loss,long,0.8487313234904148,1.0432322517902826,0.406683759172477,0.9017770312085505,-0.5
2018-08-16 00:00:00,2018-09-21 01:44:00,2830.0,2943.2000000000003,3.9500000000000037,3,Take Profit,long,0.8215547703180226,0.8657243816254434,1.1307420494699683,2.544169611307412,-0.5
2018-09-21 15:59:00,2018-10-04 10:59:00,2932.25,2902.9275,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-0.1619916446414904,-0.33250916531674113,-0.3580867934180221,-1.270355529030609,-0.5
2018-12-03 06:02:00,2018-12-03 23:17:00,2799.25,2771.2575,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-4.599446280253638,-5.805126373135661,-5.037063499151562,-8.779137268911319,-0.5
2018-12-04 00:00:00,2018-12-04 11:15:00,2768.25,2740.5675,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-3.5311117131761938,-4.750293506728076,-3.973629549354285,-7.757608597489385,-0.5
2019-01-15 10:24:00,2019-01-22 12:18:00,2599.0,2624.195,0.9194113120430891,5,Trailing Stop Loss,long,1.6352443247402926,3.001154290111585,1.539053482108499,3.3570604078491773,-0.5
2019-01-23 00:00:00,2019-02-08 10:02:00,2636.0,2682.995,1.7328148710166802,5,Trailing Stop Loss,long,0.49317147192715627,0.07587253414265138,1.9062974203338356,3.3383915022761723,-0.5
2019-02-09 00:00:00,2019-03-03 17:04:00,2708.0,2816.32,3.9500000000000037,3,Take Profit,long,0.48005908419497256,1.680206794682415,2.575701624815352,3.2219350073855235,-0.5
2019-03-04 10:04:00,2019-03-04 10:55:00,2805.25,2777.1974999999998,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-1.4169860083771524,-1.8358435077087565,-0.4723286694590545,0.9892166473576269,-0.5
2019-03-05 00:00:00,2019-03-07 08:39:00,2792.0,2764.08,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.9491404011461313,-1.3699856733524363,0.0,1.4684813753581771,-0.5
2019-03-08 00:00:00,2019-03-10 00:00:00,2748.5,2753.75,0.14101327997088636,4,MA Crossover,long,1.746407131162453,2.4467891577223844,2.9652537747862473,2.146625432053839,-0.5
2019-03-10 00:00:00,2019-03-21 13:46:00,2753.75,2863.9,3.9500000000000037,3,Take Profit,long,1.5524285065819265,2.251475261007707,2.7689514298683715,1.9518837948252488,-0.5
2019-03-22 03:46:00,2019-03-22 10:35:00,2850.75,2822.2425,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.8418837148118863,-0.8331140927826053,-0.39463299131807794,1.6486889415066264,-0.5
2019-03-23 00:00:00,2019-04-16 02:51:00,2807.5,2919.8,3.9500000000000037,3,Take Profit,long,0.2671415850400649,-0.16028495102404783,1.13980409617096,3.2146037399821914,-0.5
2019-04-16 14:35:00,2019-05-02 10:47:00,2906.0,2902.025,-0.18678596008258602,5,Trailing Stop Loss,long,0.15485203028218208,0.15485203028218208,0.9549208534067377,0.6538196834136256,-0.5
2019-05-03 00:00:00,2019-05-05 17:13:00,2923.75,2894.5125,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.22231722958528932,-1.7785378366823479,-1.248396750748182,-2.1376656690893503,-0.5
2019-05-06 00:00:00,2019-05-07 12:15:00,2901.75,2879.485,-0.8172955974842744,5,Trailing Stop Loss,long,-0.29292668217455464,-1.4990953734815182,-2.7569570087016437,-1.57663478935125,-0.5
2019-05-08 00:00:00,2019-05-09 02:18:00,2893.25,2864.3175,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.2097122612978461,-2.4712693337941793,-1.6417523546185087,-1.5899075434200327,-0.5
2019-05-10 14:16:00,2019-05-12 19:09:00,2882.25,2853.4275,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-1.3270882123341154,-0.38164628328563044,-0.7285974499089298,-1.7781247289443969,-0.5
2019-05-16 09:25:00,2019-05-17 07:09:00,2883.75,2854.9125,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.7802340702210642,-1.2657130472475075,-1.8292154312960607,-4.551365409622887,-0.5
2019-05-17 09:57:00,2019-05-20 03:57:00,2885.0,2856.15,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.6845753899480056,-1.958405545927211,-1.8717504332755652,-4.592720970537256,-0.5
2019-06-09 19:44:00,2019-07-03 11:59:00,2883.5,2998.84,3.9500000000000037,3,Take Profit,long,0.0606901335183041,0.47685104907231324,0.2861106294433924,2.2455349401768743,-0.5
2019-07-05 07:33:00,2019-07-31 13:52:00,2990.25,2968.91,-0.7636527046233688,5,Trailing Stop Loss,long,-0.3176991890310177,0.6939219128835328,0.802608477552047,-0.6437588830365382,-0.5
2019-09-04 19:07:00,2019-09-24 11:41:00,2943.0,2964.0099999999998,0.6638973836221529,5,Trailing Stop Loss,long,1.3591573224600806,1.3166836561331996,2.522935779816504,2.2680937818552405,-0.5
2019-09-25 00:00:00,2019-10-01 00:00:00,2975.75,2989.25,0.4036671427371352,4,MA Crossover,long,0.016802486768052738,0.4704696295051658,-2.982441401327396,-2.108712089389231,-0.5
2019-10-01 00:00:00,2019-10-01 10:03:00,2989.25,2959.3575,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-3.4205904491093064,-1.287948482060719,-3.052605168520528,-0.0250899054946907,-0.5
2019-10-04 13:37:00,2019-10-08 06:00:00,2943.75,2914.3125,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.554140127388537,0.33121019108279803,0.9002123142250573,1.5456475583864204,-0.5
2019-10-10 10:08:00,2019-11-01 14:59:00,2946.0,3063.84,3.9500000000000037,3,Take Profit,long,0.823150033944331,1.4935505770536261,1.4680923285811165,2.5033944331296576,-0.5
2019-11-04 00:00:00,2019-12-03 07:11:00,3069.5,3094.84,0.7755416191562226,5,Trailing Stop Loss,long,0.09773578758756063,0.3257859586251799,0.6922951620785156,1.7755334745072515,-0.5
2019-12-04 00:00:00,2019-12-20 08:15:00,3093.75,3217.5,3.9500000000000037,3,Take Profit,long,0.8646464646464569,1.3898989898989855,1.6565656565656672,3.3777777777777684,-0.5
2019-12-26 00:00:00,2020-01-07 17:41:00,3229.75,3198.23,-1.0259269293288964,5,Trailing Stop Loss,long,0.2089945042185848,0.19351342983202624,0.10062698351265276,1.6874371081353035,-0.5
2020-01-08 00:00:00,2020-01-26 17:00:00,3224.25,3270.75,1.3921958595022044,5,Trailing Stop Loss,long,1.8608978832286516,1.9849577421105602,2.341629836396053,2.7603318601225,-0.5
2020-01-28 09:30:00,2020-01-29 00:00:00,3269.0,3286.75,0.49297950443560334,4,MA Crossover,long,0.6500458855919211,-1.2847965738758016,2.584888345059655,3.059039461609059,-0.5
2020-01-29 00:00:00,2020-01-29 20:55:00,3286.75,3253.8825,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,0.10648817220659801,-0.6161101391952584,2.030881569939913,2.5024720468547867,-0.5
2020-01-30 00:00:00,2020-01-31 11:35:00,3253.75,3231.5499999999997,-0.7322896657702749,5,Trailing Stop Loss,long,-0.8221283134844382,1.137149442950447,2.666154437187851,3.9953899346907518,-0.5
2020-02-03 09:30:00,2020-02-19 18:02:00,3265.25,3395.86,3.9500000000000037,3,Take Profit,long,2.7027027027026973,1.7686241482275378,3.0778654008115858,3.475997243702622,-0.5
2020-02-20 02:25:00,2020-02-20 10:32:00,3380.5,3346.695,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-1.2498151161070892,-9.192427155746197,-11.610708475077647,-12.328057979588813,-0.5
2020-04-24 16:06:00,2020-04-28 09:58:00,2828.0,2855.23,0.9128712871287081,5,Trailing Stop Loss,long,2.6078500707213514,1.2906647807637839,-0.38896746817539407,3.624469589816126,-0.5
2020-04-29 00:00:00,2020-04-30 08:05:00,2900.25,2905.7,0.13791483492801576,5,Trailing Stop Loss,long,-1.232652357555386,-1.7498491509352676,-1.6377898457029527,-3.241099905180589,-0.5
2020-04-30 09:30:00,2020-04-30 11:01:00,2918.25,2889.0675,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-3.469545104086358,-2.2444958451126484,0.4197721237042762,-2.175961620834399,-0.5
2020-05-01 00:00:00,2020-05-01 02:24:00,2863.25,2834.6175,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.48022352222125697,-0.3667161442416855,2.348729590500298,-0.2968654501004142,-0.5
2020-05-02 00:00:00,2020-05-03 17:00:00,2817.0,2788.83,-1.050000000000001,1,Fixed Percentage Stop Loss,long,1.1537096201633013,1.269080582179627,4.0291089811856695,1.3400780972665949,-0.5
2020-05-04 00:00:00,2020-05-06 17:25:00,2797.75,2831.955,1.1725895809132358,5,Trailing Stop Loss,long,2.2071307300509435,4.119381645965503,3.9496023590385176,5.441872933607361,-0.5
2020-05-07 09:30:00,2020-05-12 14:35:00,2877.75,2888.06,0.3082660064286314,5,Trailing Stop Loss,long,1.8330292763443667,-2.4845799669880986,-0.7992355138563112,2.727825558161756,-0.5
2020-05-14 00:00:00,2020-05-14 07:45:00,2805.5,2777.445,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,1.7554803065407132,4.6961325966850875,4.009980395651391,8.064516129032251,-0.5
2020-05-15 00:00:00,2020-05-15 06:02:00,2851.5,2822.985,-1.050000000000001,1,Fixed Percentage Stop Loss,long,3.4543222865158763,3.6296685954760655,3.6735051727161183,7.215500613712078,-0.5
2020-05-16 00:00:00,2020-05-19 01:52:00,2854.75,2968.94,3.9500000000000037,3,Take Profit,long,3.3365443558980745,3.511691041247045,3.5554777125842874,7.093440756633673,-0.5
2020-05-20 11:43:00,2020-05-21 21:12:00,2960.25,2930.6475,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.13512372265855888,1.8241702558905448,2.415336542521751,5.616079722996359,-0.5
2020-05-22 00:00:00,2020-05-27 04:27:00,2916.75,3033.42,3.9500000000000037,3,Take Profit,long,3.042770206565537,4.122739350304272,4.8170052284220555,9.205451272820774,-0.5
2020-05-28 00:00:00,2020-05-29 09:52:00,3034.75,3004.4025,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,0.7414119779223904,1.7546750144163514,3.023313287750229,0.3954197215586097,-0.5
2020-05-31 17:00:00,2020-06-05 07:35:00,3034.0,3155.36,3.9500000000000037,3,Take Profit,long,1.7798286090969118,3.0487804878048808,4.985168094924197,0.05767963085037131,-0.5
2020-06-06 00:00:00,2020-06-10 18:20:00,3185.25,3166.625,-0.6347264735892033,5,Trailing Stop Loss,long,1.1537555921827147,-1.0203280747194121,-4.693509143709285,-4.002825523899222,-0.5
2020-06-15 00:00:00,2020-06-15 00:36:00,2983.5,2953.665,-1.050000000000001,1,Fixed Percentage Stop Loss,long,4.457851516675038,3.955086308027478,4.281883693648392,2.35461706049942,-0.5
2020-06-16 00:00:00,2020-06-16 09:57:00,3105.75,3093.125,-0.4565040650406471,5,Trailing Stop Loss,long,-0.46687595588826847,-1.5455204056991079,0.5956693230298571,-0.7647106174032081,-0.5
2020-06-17 00:00:00,2020-06-17 19:06:00,3115.0,3084.06,-1.0432584269662926,5,Trailing Stop Loss,long,-0.43338683788122223,-0.12038523274477964,-2.6404494382022525,-0.29695024077046606,-0.5
2020-06-18 00:00:00,2020-06-19 11:20:00,3091.0,3081.855,-0.34585894532513367,5,Trailing Stop Loss,long,-1.075703655774829,1.075703655774829,-0.49336784212229423,1.0352636687156247,-0.5
2020-06-20 00:00:00,2020-06-22 20:29:00,3057.75,3062.745,0.11335540838852136,5,Trailing Stop Loss,long,1.7496525222794546,-0.8175946365791886,-1.7905322541084123,1.8968195568637158,-0.5
2020-06-23 00:00:00,2020-06-24 00:00:00,3112.75,3124.0,0.31141675367440397,4,MA Crossover,long,-2.570074692795754,-3.5258212191791816,-0.9878724600433708,0.6746446068588874,-0.5
2020-06-24 00:00:00,2020-06-24 03:12:00,3124.0,3092.7599999999998,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-1.5444942381562132,-2.2487195902688883,-0.5841869398207411,1.2724071702944872,-0.5
2020-06-25 00:00:00,2020-06-26 09:23:00,3033.5,3020.36,-0.48316301302125386,5,Trailing Stop Loss,long,-1.005439261579033,1.5988132520191156,2.9503873413548654,3.123454755233235,-0.5
2020-06-28 20:00:00,2020-07-02 03:21:00,3006.75,3127.02,3.9500000000000037,3,Take Profit,long,2.5027022532635,3.866300823147917,3.625176685790299,5.745406169452072,-0.5
2020-07-02 09:30:00,2020-07-03 09:37:00,3137.5,3106.125,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.6932270916334637,0.8366533864541781,1.3386454183266894,2.430278884462145,-0.5
2020-07-04 00:00:00,2020-07-09 09:58:00,3115.75,3120.32,0.09667415550029261,5,Trailing Stop Loss,long,1.5806788092754598,1.5405600577710121,2.0460563267271192,3.1453101179491405,-0.5
2020-07-10 00:00:00,2020-07-13 14:33:00,3127.25,3161.725,1.0524062674874102,5,Trailing Stop Loss,long,0.7034934846910312,2.518186905428088,2.7660084738987845,2.438244463985928,-0.5
2020-07-14 09:30:00,2020-07-21 06:32:00,3147.0,3272.88,3.9500000000000037,3,Take Profit,long,1.7635843660629202,2.1210676835081044,3.821099459802979,3.161741340959634,-0.5
2020-07-22 00:00:00,2020-07-23 13:13:00,3250.75,3218.81,-1.0325424901945712,5,Trailing Stop Loss,long,-0.999769284011387,-0.46912251018995654,-0.13073906021687787,2.0303006998384943,-0.5
2020-07-24 00:00:00,2020-08-06 19:25:00,3217.75,3346.46,3.9500000000000037,3,Take Profit,long,0.5516276901561756,0.8934814699712579,1.6082666459482642,4.0245513169139935,-0.5
2020-08-07 00:00:00,2020-08-26 11:05:00,3329.25,3462.42,3.9500000000000037,3,Take Profit,long,0.9086130509874613,1.2239993992640974,1.0362694300518172,1.8697904933543619,-0.5
2020-08-27 00:00:00,2020-09-03 09:39:00,3475.0,3515.2599999999998,1.1085611510791293,5,Trailing Stop Loss,long,0.9136690647481904,1.7625899280575563,-0.733812949640289,-3.287769784172667,-0.5
2020-09-04 00:00:00,2020-09-04 09:16:00,3449.5,3415.005,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.5580518915784927,-1.6524133932454,-3.2540947963472955,-3.833888969415855,-0.5
2020-09-05 00:00:00,2020-09-06 17:17:00,3415.0,3380.85,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.446559297218152,-0.658857979502192,-2.276720351390926,-2.8623718887262117,-0.5
2020-09-07 00:00:00,2020-09-08 00:00:00,3406.25,3429.75,0.6399082568807335,4,MA Crossover,long,-1.8275229357798128,-1.3357798165137602,-0.6899082568807335,-3.882568807339448,-0.5
2020-09-08 00:00:00,2020-09-08 04:56:00,3429.75,3395.4525,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.0860849916174642,-2.696989576499742,-0.8819884831255953,-3.7903637291347714,-0.5
2020-09-09 00:01:00,2020-09-10 13:23:00,3346.25,3355.765,0.2343481509152035,5,Trailing Stop Loss,long,-0.26895778856929065,1.591333582368315,0.014942099364967376,-2.6895778856929398,-0.5
2020-09-11 09:30:00,2020-09-11 12:18:00,3352.75,3319.2225,-1.050000000000001,1,Fixed Percentage Stop Loss,long,1.394377749608533,-0.1789575721422687,-1.0588323018417722,-2.005816121094628,-0.5
2020-09-13 17:27:00,2020-09-16 20:57:00,3356.0,3351.11,-0.195709177592368,5,Trailing Stop Loss,long,1.2961859356376726,-0.275625744934449,-1.1546483909415928,-2.1007151370679433,-0.5
2020-10-05 09:32:00,2020-10-06 14:06:00,3382.0,3353.315,-0.8981667652276759,5,Trailing Stop Loss,long,1.0718509757539962,2.7942046126552267,3.9251921939680745,2.173270254287396,-0.5
2020-10-07 09:30:00,2020-10-12 11:49:00,3397.0,3532.88,3.9500000000000037,3,Take Profit,long,2.3403002649396543,3.4662937886370315,2.2078304386223158,1.6190756549896879,-0.5
2020-10-13 00:00:00,2020-10-14 10:54:00,3519.0,3483.81,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.3711281614094961,-1.5416311452117082,-1.8044899119067925,-4.390451832907072,-0.5
2020-10-15 00:00:00,2020-10-15 04:45:00,3470.75,3436.0425,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.1728732982784753,-0.4393862997911113,-0.5402290571202228,-5.791255492328751,-0.5
2020-10-16 00:00:00,2020-10-19 13:34:00,3474.0,3439.2599999999998,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-1.1945883707541793,-1.9070236039147925,-0.6116868163500322,-5.634715025906734,-0.5
2020-10-20 00:00:00,2020-10-26 09:49:00,3431.5,3400.355,-0.95762057409296,5,Trailing Stop Loss,long,-0.6921171499344347,0.6192627130992223,-1.952498907183442,-1.3550925251347823,-0.5
2020-11-04 09:34:00,2020-11-09 05:46:00,3450.75,3588.78,3.9500000000000037,3,Take Profit,long,1.717018039556617,2.7602695066289984,2.383539810186197,3.2746504383105224,-0.5
2020-11-10 00:00:00,2020-11-18 14:59:00,3524.5,3564.2599999999998,1.0781032770605659,5,Trailing Stop Loss,long,0.7306000851184491,1.631437083274223,1.9790041140587356,3.064264434671582,-0.5
2020-11-19 00:00:00,2020-12-08 17:00:00,3566.75,3709.42,3.9500000000000037,3,Take Profit,long,-0.42756010373589115,1.8434148734842726,1.7663138711712323,3.0069390902081716,-0.5
2020-12-09 09:12:00,2020-12-10 01:00:00,3695.0,3658.05,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-1.1434370771312596,-0.25033829499323534,0.2571041948579156,-0.060893098782133226,-0.5
2020-12-11 00:00:00,2020-12-21 04:07:00,3655.5,3649.52,-0.21358911229653604,5,Trailing Stop Loss,long,-0.2872384078785428,1.3746409519901581,1.6687183695800911,1.0190124469976691,-0.5
2020-12-22 00:00:00,2021-01-04 10:03:00,3666.5,3697.785,0.8032660575480743,5,Trailing Stop Loss,long,0.5795717987181259,0.7159416337106261,1.7250784126551233,0.8250375017046174,-0.5
2021-01-05 00:00:00,2021-01-15 09:20:00,3696.25,3748.0099999999998,1.350338180588423,5,Trailing Stop Loss,long,1.7585390598579664,3.4020967196482843,2.7730808251606343,2.6648630368616866,-0.5
2021-01-17 00:00:00,2021-01-27 08:32:00,3746.25,3785.005,0.9845011678345006,5,Trailing Stop Loss,long,0.9943276609943208,2.9763096429763047,2.235568902235574,-1.3279946613279914,-0.5
2021-02-01 01:32:00,2021-02-07 17:00:00,3739.0,3888.56,3.9500000000000037,3,Take Profit,long,2.1061781224926523,3.8981010965498886,4.820807702594276,5.048141214228408,-0.5
2021-02-08 01:21:00,2021-02-22 01:15:00,3893.5,3880.065,-0.39506228329266313,5,Trailing Stop Loss,long,0.3017850263259181,1.085141903171949,0.8796712469500534,-0.8475664569153718,-0.5
2021-02-24 00:00:00,2021-02-25 00:00:00,3859.0,3931.25,1.8222466960352512,4,MA Crossover,long,-1.3604560767038087,0.5700958797616007,-1.6584607411246455,1.4317180616740144,-0.5
2021-02-25 00:00:00,2021-02-25 09:34:00,3931.25,3891.9375,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-3.14149443561208,-1.20826709062003,-4.127186009538953,-0.05723370429252528,-0.5
2021-02-26 09:46:00,2021-02-26 15:00:00,3828.5,3790.215,-1.050000000000001,1,Fixed Percentage Stop Loss,long,1.4431239388794648,-1.5541334726394185,0.313438683557532,2.7295285359801413,-0.5
2021-03-01 03:34:00,2021-03-03 09:17:00,3849.5,3833.7599999999998,-0.45888427068450643,5,Trailing Stop Loss,long,-1.415768281595009,-0.2337965969606448,0.3831666450188287,2.617223015976111,-0.5
2021-03-04 11:04:00,2021-03-04 11:27:00,3840.75,3802.3424999999997,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-0.006509145349220535,1.913688732669394,2.401874633860568,1.458048558224312,-0.5
